Set,Real,y_pred_random_forest
Train,6,2.7171945065417797
Train,2,2.717878738822224
Train,0,2.687897631642214
Train,4,2.6795343900701583
Train,4,2.6973026892048306
Train,0,2.707735849045154
Train,5,2.7862423790034114
Train,1,2.6625775677033143
Train,2,2.616053446935032
Train,4,2.680696035143733
Train,6,2.642440174854323
Train,2,2.6761608418236364
Train,3,2.6589639413363306
Train,1,2.783683486850488
Train,2,2.7212921983188783
Train,4,2.7164078920787467
Train,2,2.7362375141337236
Train,3,2.7415072872425954
Train,3,2.6296768332985683
Train,5,2.670148205698567
Train,2,2.712058428178907
Train,2,2.7099598729850816
Train,3,2.6500428093824655
Train,5,2.742356682485402
Train,2,2.6328316577983344
Train,5,2.7974411392838086
Train,5,2.720566939588185
Train,1,2.716998002662632
Train,4,2.7947572794699584
Train,3,2.6140404312555376
Train,3,2.738780035681968
Train,3,2.6311019990517117
Train,0,2.629455615118731
Train,4,2.6488059666500856
Train,4,2.6677301857589133
Train,0,2.741649353279949
Train,2,2.635746435147978
Train,5,2.785967878373169
Train,0,2.61334913306687
Train,2,2.682228732959857
Train,5,2.689928602491432
Train,0,2.733146069419604
Train,2,2.668316828835698
Train,2,2.656494162500253
Train,4,2.726053204776336
Train,1,2.660431977680444
Train,2,2.5761211770200743
Train,5,2.7087838534043174
Train,6,2.7561527650384683
Train,5,2.666636289743484
Train,4,2.7258869989429515
Train,5,2.6474527575080846
Train,4,2.6997098311663934
Train,0,2.701737475365975
Train,6,2.6238871051419266
Train,1,2.6752277237797664
Train,3,2.589715031942293
Train,1,2.6310506343196143
Train,0,2.7082708255101955
Train,1,2.7606350668549893
Train,1,2.7470679645796525
Train,4,2.732797584434363
Train,2,2.7232832376131175
Train,0,2.554406070597456
Train,0,2.4775145115666435
Train,1,2.5990079773535517
Train,0,2.5647774526190994
Train,4,2.6423228700030723
Train,4,2.7544048777668793
Train,0,2.6031854372445284
Train,2,2.66985921307395
Train,4,2.5872622521636357
Train,2,2.584259177912906
Train,0,2.616997056303956
Train,4,2.6283490548753563
Train,1,2.7612857186439728
Train,0,2.7240932376759392
Train,1,2.703626601961721
Train,1,2.614496831905046
Train,6,2.7501555978798002
Train,6,2.8136173913907414
Train,3,2.6413106366145627
Train,5,2.7167111232599876
Train,6,2.5879829670738657
Train,0,2.6342933763480096
Train,2,2.6307147465614604
Train,2,2.5722235618952025
Train,0,2.7115656765978993
Train,1,2.7037888048560057
Train,1,2.6964826974846035
Train,4,2.729593719942575
Train,4,2.746565475161958
Train,2,2.7209539525077764
Train,4,2.669539422682088
Train,2,2.588336465985526
Train,2,2.5841105842887244
Train,4,2.6328489678159395
Train,1,2.5508799878159936
Train,4,2.713118908607777
Train,3,2.711910664262814
Train,2,2.74789486942033
Train,1,2.677532791483384
Train,5,2.6889462932798436
Train,5,2.664195489714865
Train,3,2.708593582537449
Train,2,2.6112882070462833
Train,3,2.626068729434435
Train,0,2.686899336843764
Train,1,2.6961425536064776
Train,2,2.6949435725670496
Train,1,2.755395223643567
Train,4,2.6800216655949898
Train,5,2.748090422617719
Train,4,2.5925950721650377
Train,5,2.6779693251832226
Train,1,2.5441351316878986
Train,1,2.6470293065239776
Train,1,2.70841380432674
Train,1,2.7066637693219335
Train,1,2.719114480799575
Train,6,2.72862889741984
Train,0,2.660976244832781
Train,2,2.7005248067050203
Train,4,2.73519412313765
Train,1,2.725769060235879
Train,1,2.573177659579005
Train,2,2.7416859230431783
Train,2,2.5669547680797704
Train,0,2.6492314110568254
Train,0,2.702117073336343
Train,2,2.58704511809732
Train,6,2.6500251661589136
Train,1,2.702650173311387
Train,3,2.7614902251148594
Train,4,2.7255786778001623
Train,3,2.7725557264872167
Train,0,2.6403309871687135
Train,1,2.6981530940970497
Train,0,2.6409746557918607
Train,0,2.6429424115776126
Train,4,2.7307136826809444
Train,4,2.745350606290546
Train,4,2.6363034254327027
Train,3,2.650743062503356
Train,2,2.7306241012580283
Train,5,2.6581686902918586
Train,2,2.6411577667913297
Train,4,2.723943873191491
Train,2,2.655116812495628
Train,4,2.717233366314017
Train,5,2.673716117592244
Train,4,2.5499104948936635
Train,4,2.7521693601614157
Train,1,2.626972482747887
Train,3,2.756526327784757
Train,4,2.6743319463996142
Train,0,2.6985470269779945
Train,5,2.6360512527799256
Train,4,2.8135125619842705
Train,0,2.6461358830207353
Train,2,2.565435643984492
Train,4,2.765475364321306
Train,0,2.6553439537422387
Train,4,2.6189410768283876
Train,3,2.6542914700003104
Train,2,2.732333088195531
Train,0,2.731382932015026
Train,0,2.6161660020464366
Train,6,2.6502188134976308
Train,1,2.7034220291352034
Train,3,2.707090245419725
Train,2,2.6939890720307074
Train,1,2.5998105090277415
Train,3,2.73584772653656
Train,1,2.726462870279945
Train,1,2.737681621987839
Train,0,2.639659893741711
Train,1,2.572894273778455
Train,4,2.6823355714608694
Train,5,2.8145762873427294
Train,0,2.68593760102719
Train,2,2.649772456808009
Train,2,2.6717833985476123
Train,6,2.6876841154615927
Train,4,2.627630520423506
Train,2,2.6944869580987163
Train,3,2.5584399316497737
Train,3,2.6528457438150865
Train,3,2.6841794594308817
Train,3,2.7062314761782016
Train,0,2.6219479391224807
Train,5,2.7564003443268636
Train,3,2.650327390218529
Train,3,2.488977878037024
Train,2,2.707254146022213
Train,2,2.7258868484730083
Train,2,2.7503573580868745
Train,2,2.746574565583052
Train,2,2.5383011677394536
Train,0,2.5422789093824623
Train,6,2.724475308491188
Train,5,2.627810289108132
Train,3,2.732912159353932
Train,2,2.6656031332884527
Train,3,2.634114109458291
Train,0,2.7396353929708677
Train,0,2.7034993178265565
Train,4,2.7222532417280156
Train,4,2.5856490937328767
Test,3,2.644177707785174
Test,3,2.6796553093190023
Test,1,2.655390441481888
Test,2,2.672566810404386
Test,1,2.640769443747002
Test,3,2.6665182563678216
Test,3,2.7403573970624477
Test,6,2.659964910955663
Test,3,2.650867524613102
Test,0,2.592817827522033
Test,4,2.567362809038504
Test,4,2.6968743505964996
Test,2,2.5661412287014076
Test,5,2.638220689245083
Test,0,2.6908134519214792
Test,2,2.6054520971048745
Test,4,2.7278239631525296
Test,1,2.56637800204092
Test,0,2.618564860700533
Test,2,2.7794714066817727
Test,5,2.601940119775361
Test,1,2.6739741855386483
Test,1,2.7163891352611182
Test,1,2.672151124575547
Test,3,2.699095626175884
Test,0,2.500569620889932
Test,4,2.6603352637322555
Test,5,2.6223843674888747
Test,4,2.697438278934493
Test,4,2.6497894490539355
Test,5,2.682791788350347
Test,4,2.7107780145036906
Test,3,2.6391384739580093
Test,3,2.649035284389249
Test,6,2.6764724838347678
Test,1,2.4898207627832107
Test,4,2.630091224575466
Test,4,2.7324165513292162
Test,6,2.703676517946479
Test,4,2.7863605028963945
Test,3,2.7081320708037335
Test,2,2.648371139292948
Test,1,2.5646064400624042
Test,3,2.8175268109321188
Test,2,2.555277465691685
Test,6,2.6841659955753254
Test,4,2.71720308926801
Test,2,2.7259324548697816
Test,0,2.6248296630075028
Test,1,2.744382070512316
Test,3,2.6949996375083565
Test,1,2.708885601184592
Test,1,2.6296011167964406
Test,1,2.6979242996137454
Test,2,2.7304597304119564
Test,4,2.6213353141675064
Test,1,2.690538827342509
Test,5,2.638308679519803
Test,2,2.610665922409323
Test,5,2.7531801203483144
Test,2,2.6597301452477167
Test,2,2.6923837576439262
Test,1,2.7602600102763546
Test,3,2.720254168108014
Test,4,2.6160899121993646
Test,3,2.7663855739483
Test,4,2.6211458295436305
Test,2,2.610318070157053
Test,3,2.6760675251988197
Test,6,2.6607086270666955
Test,1,2.7684306442450124
Test,0,2.7759874190750105
Test,2,2.718721257150289
Test,6,2.5670846879764975
Test,0,2.6008011971679976
Test,6,2.6784835407088035
Test,3,2.6508521161853342
Test,3,2.6761163012349196
Test,0,2.6691291308385554
Test,4,2.771873474175879
Test,0,2.662716678336095
Test,1,2.7283233011866144
Test,0,2.6371049331218273
Test,0,2.650512561928741
Test,4,2.6857347749426794
Test,0,2.609319739696968
Test,1,2.6472290022819713
Test,4,2.760109520118117
Test,3,2.7215792138654273
Test,1,2.681660485279765
Test,2,2.7703784704173513
Test,4,2.714268589101932
Test,4,2.6658745774085006
Test,1,2.667260037151997
Test,5,2.6921629051014278
Test,0,2.558499096869609
Test,2,2.72539372509456
Test,1,2.5961366663900014
Test,1,2.6862050163511277
Test,4,2.794747275110806
Test,0,2.708348084626159
Test,1,2.7021018665452408
Test,2,2.7551881691478686
Test,1,2.704577644268596
Test,0,2.623159062839422
Test,6,2.7188481763396313
Test,1,2.600106668962289
Test,0,2.5665321873537073
Test,1,2.654029812061536
Test,6,2.7908997113008565
Test,1,2.646916332942597
Test,3,2.7122592188674592
Test,6,2.764322252194781
Test,2,2.762806341438455
Test,3,2.697631619604229
Test,3,2.613086781657588
Test,1,2.6633520473609082
Test,1,2.6397914832824547
Test,2,2.624519080160853
Test,4,2.6851988315772632
Test,3,2.712919466732229
Test,1,2.7088238144855326
Test,1,2.5956538501265216
Test,3,2.697298807995032
Test,1,2.6497032115243315
Test,0,2.6549420498515968
Test,2,2.708682024886927
Test,4,2.6139382038679235
Test,0,2.660498534003516
Test,1,2.598382729162226
Test,5,2.778499701357342
Test,0,2.638575420164902
Test,6,2.602791753279126
Test,6,2.7504405645573815
Test,3,2.6382879192463005
Test,5,2.6024782361440013
Test,0,2.7769764888818855
Test,0,2.5490765630130228
Test,2,2.740110168424656
Test,2,2.732622258691885
Test,3,2.667826437492028
Test,1,2.7066109642336955
Test,1,2.664666168446278
Test,1,2.5230561351468315
Test,1,2.6253023340292687
Test,3,2.716092631905982
Test,5,2.7142076428423034
Test,2,2.4632503453002745
Test,2,2.682427288365965
Test,0,2.7730281034649846
Test,0,2.498457040989957
Test,1,2.7175757966630134
Test,2,2.7199209048653734
Test,3,2.720482569674335
Test,0,2.635120829197335
Test,1,2.484929299079176
Test,4,2.7175226093090554
Test,3,2.6328296026308395
Test,2,2.654209765938345
Test,0,2.589199026217629
Test,5,2.7497798364103034
Test,3,2.64123428510512
Test,2,2.620059390588276
Test,0,2.6002237681175866
Test,3,2.725164525156585
Test,1,2.681499641041238
Test,6,2.7270471543804633
Test,4,2.5780500312585075
Test,1,2.74328972410658
Test,1,2.5696587647315567
Test,1,2.6541820217561765
Test,0,2.782533432611903
Test,0,2.6318897031250845
Test,2,2.5975597506318566
Test,3,2.747497063043565
Test,2,2.6660746623113116
Test,6,2.6885330005620687
Test,2,2.5781249312034915
Test,2,2.707432704388057
Test,5,2.607147376464105
Test,0,2.4441629925580055
Test,1,2.634061529377328
Test,5,2.7625139702201382
Test,0,2.6931720798736416
Test,5,2.7377168859538035
Test,2,2.6104452342515727
Test,1,2.5873441731210556
Test,0,2.5855722319175305
Test,0,2.7043268427645355
Test,6,2.706262207486418
Test,6,2.642934715126849
Test,6,2.6639962578026593
Test,2,2.6671595849022576
Test,4,2.6628479254850332
Test,6,2.6550256134764822
Test,4,2.7394208900672816
Test,1,2.6708015749495355
Test,4,2.775960111340357
Test,3,2.705418410540571
Test,6,2.770922579995589
Test,1,2.6132425194055027
Test,0,2.618058462123141
Test,3,2.6685379956552566
Test,4,2.713949857626278
Test,1,2.6510465761698434
Test,4,2.646600263615186
Test,6,2.7954609597819666
Test,3,2.682923402726792
Test,0,2.654098522203689
Test,3,2.646852513761926
Test,6,2.723831012565843
Test,6,2.699832736715836
Test,0,2.6151250573469325
Test,5,2.6975583108458316
Test,1,2.671208395155548
Test,1,2.681615362954422
Test,5,2.71095495837107
Test,0,2.6511585105178677
Test,2,2.649811276422243
Test,3,2.596151006418574
Test,1,2.703479639209454
Test,3,2.718029965291237
Test,4,2.745504452828618
Test,4,2.682519559223473
Test,3,2.6660348437931334
Test,0,2.6607435152899854
Test,3,2.725614712562694
Test,0,2.717540438803586
Test,0,2.636064879281061
Test,0,2.681116478067208
Test,6,2.6497502475727233
Test,6,2.699435987128997
Test,5,2.743162327589865
Test,0,2.492116087507475
Test,3,2.6607416618837454
Test,2,2.7749096807931806
Test,3,2.7300861752249106
Test,2,2.5408180259252817
Test,2,2.671001563760894
Test,3,2.5820597454727494
Test,2,2.6840030637549925
Test,2,2.770198968123024
Test,1,2.718293306116255
Test,1,2.7410797564037916
Test,3,2.6610101399965833
Test,2,2.6904717118290504
Test,5,2.731831757284307
Test,5,2.71881585605988
Test,3,2.788655564675505
Test,1,2.647977850018581
Test,2,2.6203660622948575
Test,1,2.7402387314704537
Test,3,2.6676608066811527
Test,0,2.5980626014169985
Test,3,2.708401857850283
Test,4,2.608453448711369
Test,1,2.7405732350540744
Test,4,2.5890521885421696
Test,2,2.642974098065925
Test,4,2.6253720986260123
Test,6,2.657492858240595
Test,2,2.6794309380714263
Test,5,2.7024856117334
Test,6,2.596788474481747
Test,6,2.7589290780973386
Test,2,2.726456859903185
Test,0,2.719907004915369
Test,4,2.690673898319
Test,4,2.701527010627668
Test,3,2.7031636055115933
Test,3,2.6843399138749984
Test,1,2.750545447881921
Test,4,2.684770800231109
Test,0,2.7071853641849124
Test,4,2.708054563244244
Test,5,2.581303575451989
Test,4,2.7391134528624166
Test,5,2.573644004868599
Test,0,2.6880636805305382
Test,0,2.5273616447342984
Test,3,2.7300333546484876
Test,0,2.6242677475342044
Test,1,2.6473479256391284
Test,0,2.606602717997763
Test,1,2.6290105261416805
Test,3,2.672426659434338
Test,2,2.641669651611261
Test,3,2.5913947356657037
Test,0,2.591206527696103
Test,5,2.718189335592382
Test,1,2.5977811783215143
Test,2,2.6410807903960243
Test,4,2.70533459282367
Test,2,2.6771669980563115
Test,5,2.73455406564985
Test,2,2.6887212885990857
Test,6,2.746819389046642
Test,3,2.679382941852001
Test,5,2.7053745673805167
Test,0,2.6840741511675272
Test,0,2.541259202163163
Test,1,2.66193284192148
Test,1,2.6007971181579084
Test,5,2.6997048356242157
Test,4,2.6005836942308362
Test,4,2.45595581273617
Test,1,2.482420347956795
Test,3,2.630429561192536
Test,1,2.753953795557851
Test,4,2.617470234774231
Test,1,2.6005786836423503
Test,3,2.6116528711887987
Test,6,2.6652964714833085
Test,0,2.637185455736903
Test,4,2.7730051229417088
Test,1,2.6450469240037524
Test,6,2.723724843207141
Test,1,2.7231853140619857
Test,4,2.738975440104324
Test,0,2.593861635506529
Test,3,2.7599015425079596
Test,2,2.7488925431400215
Test,2,2.749448354685831
Test,5,2.5997603878335447
Test,2,2.430799785929167
Test,0,2.7229515623953966
Test,6,2.591877903464288
Test,3,2.627326541796491
Test,0,2.6739634901801845
Test,5,2.7644698486687393
Test,4,2.6521998189687492
Test,4,2.638834708669494
Test,3,2.7331180698178854
Test,2,2.6598065004421283
Test,1,2.7110550367023007
Test,6,2.6351396529665307
Test,3,2.7340816520580864
Test,2,2.6784801445003046
Test,1,2.569535984937589
Test,5,2.768657962369525
Test,1,2.764281152279159
Test,3,2.649416799409321
Test,2,2.74378494143408
Test,0,2.6050742309278005
Test,2,2.7094251280526067
Test,4,2.71384799355873
Test,6,2.6401732472914032
Test,6,2.6609018320770543
Test,0,2.7154473995275428
Test,1,2.645028304796589
Test,3,2.6762884564776384
Test,3,2.6227598794494473
Test,3,2.650918428907758
Test,3,2.7208154788544734
Test,6,2.752810781318477
Test,0,2.4819500908166914
Test,2,2.639397446628692
Test,3,2.7114274346876868
Test,6,2.733702366477428
Test,1,2.693389223338515
Test,5,2.665372914336272
Test,4,2.610852323162023
Test,2,2.7107462983128876
Test,3,2.6303977617296503
Test,1,2.61424247393122
Test,2,2.628796499786481
Test,2,2.6131791821634067
Test,2,2.6272776531366078
Test,0,2.7259114620533733
Test,0,2.559878896218809
Test,0,2.5478519879713057
Test,3,2.711092618946716
Test,2,2.5733224990419346
Test,5,2.63604566296711
Test,3,2.60962762705065
Test,4,2.75334321973698
Test,1,2.517701542005878
Test,1,2.7527569868727952
Test,3,2.6504208750183933
Test,0,2.565465353815936
Test,3,2.7666389811011527
Test,1,2.6406639009745474
Test,6,2.643982100574024
Test,3,2.7300479117107175
Test,0,2.6237862317421548
Test,3,2.6607887630556166
Test,6,2.7167666354601674
Test,4,2.655734625908686
Test,1,2.584311870283187
Test,5,2.7175202296246757
Test,4,2.658126164758072
Test,4,2.6736252469551745
Test,1,2.6784760280190056
Test,1,2.685529711849743
Test,3,2.647250826473504
Test,5,2.7344708174013714
Test,2,2.635792702192534
Test,3,2.6841702916092247
Test,6,2.7153647606006133
Test,3,2.7450745611572165
Test,4,2.6208596286913446
Test,3,2.736015592690638
Test,1,2.6502363155077417
Test,1,2.633412418277755
Test,0,2.641514372484378
Test,4,2.5819082765680084
Test,2,2.5717265972806183
Test,0,2.6230463170162217
Test,2,2.653126997728364
Test,4,2.63122272633048
Test,4,2.7214658828577623
Test,6,2.71505550406001
Test,0,2.464218112254092
Test,6,2.6637399347734236
Test,4,2.5920179589681904
Test,4,2.6994963475897533
Test,6,2.628200975596119
Test,3,2.7170351285037606
Test,2,2.643169163323127
Test,5,2.723198200317611
Test,1,2.6594302569140047
Test,3,2.7238028958801204
Test,0,2.7089137955861564
Test,4,2.8388150111459276
Test,1,2.704583538015799
Test,1,2.6488011264110902
Test,5,2.7029171945931227
Test,4,2.620374613126119
Test,4,2.61471261950442
Test,3,2.67880416013108
Test,0,2.6356771253779625
Test,1,2.684592414935322
Test,1,2.6783737683304487
Test,1,2.6518774001018697
Test,4,2.744718018092651
Test,1,2.6552316513442626
Test,2,2.725959850875235
Test,4,2.705923438466253
Test,3,2.6435017561172485
Test,2,2.637845900451312
Test,6,2.6295237589114646
Test,3,2.716855782356843
Test,5,2.7299075402570656
Test,3,2.715634597348564
Test,1,2.6966514888412885
Test,5,2.5500731461185024
Test,6,2.7404866573528746
Test,2,2.661461494515601
Test,2,2.6201425558314626
Test,0,2.603652654002523
Test,3,2.7582258760693588
Test,6,2.6919092029781546
Test,2,2.6783967628102854
Test,1,2.564194709281559
Test,5,2.6584887241758977
Test,2,2.665119974663651
Test,6,2.7205081846736348
Test,0,2.7095940511052037
Test,1,2.606769456919815
Test,4,2.721351262282876
Test,0,2.5276402712472255
Test,3,2.6823531795370736
Test,0,2.658363059674507
Test,3,2.770152950545517
Test,1,2.6179120075574387
Test,5,2.687708096395981
Test,5,2.7173052213891706
Test,6,2.734853085478249
Test,4,2.776750160012743
Test,4,2.742472099080253
Test,4,2.7513529461805124
Test,1,2.678712355693004
Test,5,2.7184028541947676
Test,2,2.7119961899761096
Test,1,2.6868747854547745
Test,0,2.475259265600627
Test,0,2.618911324091288
Test,2,2.692733461611864
Test,2,2.6671615631716743
Test,4,2.71551458413114
Test,1,2.6320103583165615
Test,1,2.6564521762280005
Test,6,2.68779023165887
Test,3,2.7149407357942414
Test,2,2.6082757428213177
Test,2,2.741127092106936
Test,1,2.60898427657909
Test,4,2.6359663107224476
Test,2,2.7586670893445926
Test,2,2.788901682165965
Test,2,2.7122212328231035
Test,3,2.6781247823855368
Test,6,2.742202305326003
Test,2,2.695966590673949
Test,2,2.5901360894482304
Test,6,2.7393974119049394
Test,3,2.7172231033618393
Test,2,2.7504210192328684
Test,5,2.6401891106526234
Test,6,2.6217215967959304
Test,3,2.733255935345953
Test,2,2.628981286810565
Test,3,2.68552923327303
Test,2,2.6427681889871137
Test,4,2.654292412355241
Test,0,2.5722442414175366
Test,4,2.686483551299105
Test,3,2.7345145420444346
Test,2,2.695482858227618
Test,6,2.756796080251107
Test,5,2.592939610009375
Test,0,2.6466292588553637
Test,5,2.727893397645455
Test,5,2.7221606434958816
Test,3,2.7721242374858157
Test,2,2.6866417546284715
Test,1,2.613144524918455
Test,1,2.7265177216350316
Test,2,2.756829000280612
Test,3,2.7626933818146995
Test,2,2.7593247935355993
Test,4,2.695792354384516
Test,4,2.683147017851432
Test,1,2.6137681439159905
Test,6,2.7011783168103
Test,0,2.6969838524542062
Test,0,2.5467812120313194
Test,4,2.688330273793939
Test,2,2.682447534124807
Test,1,2.5747996479766324
Test,1,2.62622153355646
Test,3,2.6202170599830663
Test,5,2.648666761762848
Test,2,2.615588386505218
Test,6,2.679020940655079
Test,1,2.684897860415944
Test,1,2.705861433974399
Test,6,2.629117655114469
Test,4,2.649326020829556
Test,3,2.7215937387442573
Test,4,2.6796691876909216
Test,2,2.747666454403996
Test,3,2.772077259860248
Test,5,2.6907451463310674
Test,0,2.6400303859887297
Test,4,2.7432315205512454
Test,1,2.651137528903324
Test,1,2.6595933166396475
Test,2,2.605498662009909
Test,2,2.7624230092857283
Test,1,2.7685890031412947
Test,0,2.668889658136399
Test,6,2.7462306581097526
Test,5,2.6616933295325085
Test,2,2.7042126319290616
Test,1,2.659034927649012
Test,6,2.6381782133801255
Test,5,2.6822976732186405
Test,3,2.6895746603469064
Test,3,2.6692815410180577
Test,1,2.702516778470345
Test,0,2.6610650989584927
Test,1,2.7180564628141237
Test,5,2.731743032301273
Test,1,2.6507810876238933
Test,4,2.6436781782778467
Test,0,2.533683567984486
Test,1,2.5825234573277562
Test,5,2.660234978039972
Test,4,2.6306703137193996
Test,5,2.6318005647162295
Test,2,2.6892721147910423
Test,2,2.4954481297123206
Test,0,2.74708058774529
Test,5,2.6822682370321997
Test,2,2.478065948689553
Test,6,2.6458146933899416
Test,1,2.7512175350748582
Test,2,2.726340412980907
Test,0,2.625610587424512
Test,5,2.769567938501071
Test,2,2.556483989416807
Test,5,2.7663974256674266
Test,3,2.6943642238498895
Test,5,2.712462818404626
Test,4,2.6734308271878677
Test,5,2.728048937700549
Test,0,2.7193256395013687
Test,5,2.6780640985021553
Test,1,2.7199526764850863
Test,5,2.6865600859969847
Test,1,2.6863206100910317
Test,3,2.6025225946948027
Test,1,2.738743892678745
Test,4,2.573051702370721
Test,4,2.7157030660680084
Test,1,2.671683287380365
Test,0,2.5750929519520462
Test,1,2.6697861187081764
Test,4,2.6735812176741063
Test,4,2.5500574125506237
Test,5,2.686930221006585
Test,1,2.6161758018011323
Test,3,2.5879306454323983
Test,2,2.680511748215259
Test,2,2.6991091092981425
Test,5,2.7099197316706425
Test,6,2.683388553648845
Test,3,2.6851756194698124
Test,2,2.697527594163848
Test,5,2.682739914321185
Test,5,2.699174386644229
Test,1,2.586905327407281
Test,6,2.6893816007689977
Test,4,2.7233931571569707
Test,2,2.6690032816438936
Test,2,2.7122303126523577
Test,1,2.5535462272433604
Test,2,2.644322153959522
Test,0,2.6107212685162113
Test,1,2.6770409336889207
Test,0,2.7064409015637585
Test,0,2.6178411152332552
Test,1,2.727932186988785
Test,2,2.618433358303888
Test,1,2.7265685146627767
Test,0,2.5255688623069776
Test,0,2.7008127463143605
Test,3,2.6390081380528714
Test,6,2.705215296384978
Test,3,2.722604716330963
Test,3,2.7648339355741434
Test,5,2.716790817635442
Test,4,2.5742678319973056
Test,2,2.635063673189349
Test,2,2.747102883576545
Test,3,2.713104799754963
Test,1,2.700268824993872
Test,4,2.706447838621192
Test,3,2.662251964851313
Test,4,2.7664073049669793
Test,2,2.5666728828758067
Test,1,2.728650896889448
Test,5,2.6879468628653056
Test,1,2.6517552135643836
Test,2,2.781915955329449
Test,4,2.7213929838759383
Test,3,2.657609985326382
Test,0,2.6516605797161983
Test,4,2.641022711480355
Test,5,2.666362859648357
Test,3,2.671077175389105
Test,3,2.7144213245876467
Test,2,2.606438997463998
Test,1,2.64428446968093
Test,0,2.5764234739341223
Test,6,2.651669278765941
Test,4,2.714080829383197
Test,4,2.777452613623215
Test,5,2.7489577950367
Test,1,2.6640555802834083
Test,6,2.764685726846328
Test,2,2.6134926312587465
Test,1,2.717002761123976
Test,3,2.7225576446476323
Test,6,2.738637745588847
Test,4,2.666437697140052
Test,2,2.6880371706981867
Test,0,2.617039969327668
Test,2,2.6954999522718106
Test,5,2.76020494692021
Test,5,2.593813508089799
Test,5,2.6288547997533738
Test,5,2.6176181138609063
Test,2,2.682329721638996
Test,4,2.729194490899849
Test,1,2.7090410088191312
Test,4,2.6913566325063356
Test,0,2.590510057536701
Test,4,2.7029834041389824
Test,2,2.7373418206406455
Test,1,2.6478706857252177
Test,5,2.6109605343559172
Test,6,2.8136878369562863
Test,4,2.736158057408376
Test,6,2.7307251601725797
Test,5,2.624991872253113
Test,2,2.6678517346690103
Test,4,2.7031005077150665
Test,3,2.7256890669916873
Test,2,2.7407127040571453
Test,1,2.662591189987397
Test,4,2.5660344060768807
Test,2,2.6875453097778874
Test,3,2.6511256553766054
Test,6,2.7879724818997693
Test,0,2.690338891763635
Test,0,2.5939867906513516
Test,2,2.6432487113661045
Test,2,2.714093500028016
Test,1,2.714597789278325
Test,2,2.63601307698995
Test,3,2.677955625156906
Test,1,2.5655237647030797
Test,3,2.7594530081824273
Test,6,2.7402227355944917
Test,5,2.667940914464003
Test,0,2.7029139922885417
Test,3,2.7626456726946214
Test,2,2.7680049821485606
Test,1,2.4609655678010616
Test,6,2.6690508895001575
Test,4,2.674814763122433
Test,0,2.577510407744337
Test,1,2.7135699728352334
Test,6,2.6914798936080957
Test,2,2.6313858864455155
Test,0,2.5490406563097476
Test,0,2.72103033178748
Test,4,2.671869583557468
Test,2,2.656827085202033
Test,4,2.7500233927218654
Test,2,2.7589965357933295
Test,4,2.6996778031880133
Test,2,2.649525903311298
Test,3,2.7312019764527475
Test,5,2.6760724840479266
Test,1,2.6912319302528336
Test,1,2.7115321042220795
Test,6,2.646754671751298
Test,1,2.6072921298718885
Test,2,2.67606864207947
Test,4,2.7021198838253055
Test,4,2.718188974678359
Test,4,2.6989584475257518
Test,3,2.615699592140126
Test,3,2.712885235671659
Test,4,2.7427774973388623
Test,1,2.6737198316003394
Test,2,2.6465063117505445
Test,0,2.5553238179727558
Test,2,2.579073102524016
Test,5,2.7440237464473585
Test,2,2.861760540780145
Test,5,2.72467540441397
Test,3,2.8023213892895074
Test,6,2.6386468867359536
